"Creado el","Empresa","Fin de prefijo de código","Inicio de prefijo de código","Nombre"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.12","703.12","Pérdida en venta y/o baja de aviones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.13","703.13","Pérdida en venta y/o baja de troqueles, moldes, matrices y herramental"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.14","703.14","Pérdida en venta y/o baja de equipo de comunicaciones telefónicas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.15","703.15","Pérdida en venta y/o baja de equipo de comunicación satelital"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.16","703.16","Pérdida en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.17","703.17","Pérdida en venta y/o baja de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.18","703.18","Pérdida en venta y/o baja de otra maquinaria y equipo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.19","703.19","Pérdida por enajenación de acciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.20","703.20","Pérdida por enajenación de partes sociales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","703.21","703.21","Otros gastos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704","704","Otros productos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.01","704.01","Ganancia en venta y/o baja de terrenos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.02","704.02","Ganancia en venta y/o baja de edificios"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.03","704.03","Ganancia en venta y/o baja de maquinaria y equipo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.04","704.04","Ganancia en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.05","704.05","Ganancia en venta y/o baja de mobiliario y equipo de oficina"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.06","704.06","Ganancia en venta y/o baja de equipo de cómputo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.07","704.07","Ganancia en venta y/o baja de equipo de comunicación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.08","704.08","Ganancia en venta y/o baja de activos biológicos, vegetales y semovientes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.09","704.09","Ganancia en venta y/o baja de otros activos fijos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.10","704.10","Ganancia en venta y/o baja de ferrocarriles"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.11","704.11","Ganancia en venta y/o baja de embarcaciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.12","704.12","Ganancia en venta y/o baja de aviones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.13","704.13","Ganancia en venta y/o baja de troqueles, moldes, matrices y herramental"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.14","704.14","Ganancia en venta y/o baja de equipo de comunicaciones telefónicas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.15","704.15","Ganancia en venta y/o baja de equipo de comunicación satelital"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.16","704.16","Ganancia en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.17","704.17","Ganancia en venta de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.18","704.18","Ganancia en venta y/o baja de otra maquinaria y equipo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.19","704.19","Ganancia por enajenación de acciones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.20","704.20","Ganancia por enajenación de partes sociales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.21","704.21","Ingresos por estímulos fiscales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.22","704.22","Ingresos por condonación de adeudo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","704.23","704.23","Otros productos"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","8","8","Cuentas de Orden"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","801","801","UFIN del ejercicio"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","801.01","801.01","UFIN"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","801.02","801.02","Contra cuenta UFIN"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","802","802","CUFIN del ejercicio"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","802.01","802.01","CUFIN"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","802.02","802.02","Contra cuenta CUFIN"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","803","803","CUFIN de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","803.01","803.01","CUFIN de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","803.02","803.02","Contra cuenta CUFIN de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","804","804","CUFINRE del ejercicio"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","804.01","804.01","CUFINRE"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","804.02","804.02","Contra cuenta CUFINRE"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","805","805","CUFINRE de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","805.01","805.01","CUFINRE de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","805.02","805.02","Contra cuenta CUFINRE de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","806","806","CUCA del ejercicio"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","806.01","806.01","CUCA"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","806.02","806.02","Contra cuenta CUCA"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","807","807","CUCA de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","807.01","807.01","CUCA de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","807.02","807.02","Contra cuenta CUCA de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","808","808","Ajuste anual por inflación acumulable"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","808.01","808.01","Ajuste anual por inflación acumulable"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","808.02","808.02","Acumulación del ajuste anual inflacionario"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","809","809","Ajuste anual por inflación deducible"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","809.01","809.01","Ajuste anual por inflación deducible"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","809.02","809.02","Deducción del ajuste anual inflacionario"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","810","810","Deducción de inversión"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","810.01","810.01","Deducción de inversión"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","810.02","810.02","Contra cuenta deducción de inversiones"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","811","811","Utilidad o pérdida fiscal en venta y/o baja de activo fijo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","811.01","811.01","Utilidad o pérdida fiscal en venta y/o baja de activo fijo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","811.02","811.02","Contra cuenta utilidad o pérdida fiscal en venta y/o baja de activo fijo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","812","812","Utilidad o pérdida fiscal en venta acciones o partes sociales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","812.01","812.01","Utilidad o pérdida fiscal en venta acciones o partes sociales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","812.02","812.02","Contra cuenta utilidad o pérdida fiscal en venta acciones o partes sociales"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","813","813","Pérdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","813.01","813.01","Pérdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","813.02","813.02","Actualización de pérdidas fiscales pendientes de amortizar de ejercicios anteriores"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","814","814","Mercancías recibidas en consignación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","814.01","814.01","Mercancías recibidas en consignación"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","814.02","814.02","Consignación de mercancías recibidas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","815","815","Crédito fiscal de IVA e IEPS por la importación de mercancías para empresas certificadas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","815.01","815.01","Crédito fiscal de IVA e IEPS por la importación de mercancías"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","815.02","815.02","Importación de mercancías con aplicación de crédito fiscal de IVA e IEPS"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","816","816","Crédito fiscal de IVA e IEPS por la importación de activos fijos para empresas certificadas"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","816.01","816.01","Crédito fiscal de IVA e IEPS por la importación de activo fijo"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","816.02","816.02","Importación de activo fijo con aplicación de crédito fiscal de IVA e IEPS"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","899","899","Otras cuentas de orden"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","899.01","899.01","Otras cuentas de orden"
"2025-05-05 11:32:31","R&B PROYECTOS ESTRATEGICOS Y ECONOMIA SC","899.02","899.02","Contra cuenta otras cuentas de orden"
